year,month,product_id,product,category,units,revenue
2025,7,1066,Timeless Sardines 1982,Timeless Sardines,41,369.0
2025,7,1067,Timeless Sardines 1983,Timeless Sardines,45,405.0
2025,7,1068,Timeless Sardines 1984,Timeless Sardines,39,351.0
2025,7,1069,Timeless Sardines 1985,Timeless Sardines,40,360.0
2025,7,1070,Timeless Sardines 1986,Timeless Sardines,36,324.0
2025,7,1071,Timeless Sardines 1987,Timeless Sardines,49,441.0
2025,7,1072,Timeless Sardines 1988,Timeless Sardines,51,459.0
2025,7,1073,Timeless Sardines 1989,Timeless Sardines,41,369.0
2025,7,1074,Timeless Sardines 1990,Timeless Sardines,44,396.0
2025,7,1075,Timeless Sardines 1991,Timeless Sardines,48,432.0
2025,7,1076,Timeless Sardines 1992,Timeless Sardines,43,387.0
2025,7,1077,Timeless Sardines 1993,Timeless Sardines,54,486.0
2025,7,1078,Timeless Sardines 1994,Timeless Sardines,50,450.0
2025,7,1079,Timeless Sardines 1995,Timeless Sardines,56,504.0
2025,7,1080,Timeless Sardines 1996,Timeless Sardines,41,369.0
2025,7,1081,Timeless Sardines 1997,Timeless Sardines,43,387.0
2025,7,1082,Timeless Sardines 1998,Timeless Sardines,42,378.0
2025,7,1083,Timeless Sardines 1999,Timeless Sardines,47,423.0
2025,7,1084,Timeless Sardines 2000,Timeless Sardines,42,378.0
2025,7,1085,Timeless Sardines 2001,Timeless Sardines,50,450.0
2025,7,1086,Timeless Sardines 2002,Timeless Sardines,53,477.0
2025,7,1087,Timeless Sardines 2003,Timeless Sardines,52,468.0
2025,7,1088,Timeless Sardines 2004,Timeless Sardines,41,369.0
2025,7,1089,Timeless Sardines 2005,Timeless Sardines,43,387.0
2025,7,1090,Timeless Sardines 2006,Timeless Sardines,15,135.0
2025,7,1091,Timeless Sardines 2007,Timeless Sardines,14,126.0
2025,7,1092,Timeless Sardines 2008,Timeless Sardines,11,99.0
2025,7,1093,Timeless Sardines 2009,Timeless Sardines,12,108.0
2025,7,1094,Timeless Sardines 2010,Timeless Sardines,12,108.0
2025,7,1095,Timeless Sardines 2011,Timeless Sardines,9,81.0
2025,7,1096,Timeless Sardines 2012,Timeless Sardines,9,81.0
2025,7,1097,Timeless Sardines 2013,Timeless Sardines,9,81.0
2025,7,1098,Timeless Sardines 2014,Timeless Sardines,16,144.0
2025,7,1099,Timeless Sardines 2015,Timeless Sardines,6,54.0
2025,7,1100,Timeless Sardines 2016,Timeless Sardines,16,144.0
2025,7,1101,Timeless Sardines 2017,Timeless Sardines,19,171.0
2025,7,1102,Timeless Sardines 2018,Timeless Sardines,15,135.0
2025,7,1103,Timeless Sardines 2019,Timeless Sardines,14,126.0
2025,7,1104,Timeless Sardines 2020,Timeless Sardines,70,630.0
2025,7,1105,Timeless Sardines 2021,Timeless Sardines,55,495.0
2025,7,1106,Timeless Sardines 2022,Timeless Sardines,65,585.0
2025,7,1107,Timeless Sardines 2023,Timeless Sardines,48,432.0
2025,7,1108,Timeless Sardines 2024,Timeless Sardines,76,684.0
2025,7,1109,Timeless Sardines 2025,Timeless Sardines,58,522.0
2025,7,1110,Timeless Sardines 2026,Timeless Sardines,75,675.0
2025,7,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,1428,21420.0
2025,7,1112,Small Sardines (Petinga),Sardines,29,229.1
2025,7,1113,Sardines with Peppers,Sardines,441,4321.8
2025,7,1114,Spicy Smoked Sardines,Sardines,419,4106.2
2025,7,1115,Sardines with Lemon,Sardines,238,2332.4
2025,7,1116,Sardines in Tomato Sauce,Sardines,281,2753.8
2025,7,1117,Sardines with Mustard,Sardines,197,2245.8
2025,7,1118,Sardines with Ketchup,Sardines,23,230.0
2025,7,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,18,230.4
2025,7,1120,Millesime,Sardines,12,519.5999999999999
2025,7,1121,Lingote (Ingot),Sardines,64,1408.0
2025,7,1122,Sardines in Brine,Sardines,46,322.0
2025,7,1123,Anchovies,Sardines,145,1392.0
2025,7,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),367,4771.0
2025,7,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),55,715.0
2025,7,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),44,572.0
2025,7,1127,Sardines w/ Stuffed Olives | Cascais,Sardines w/ Stuffed Olives (Cities),22,286.0
2025,7,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),20,260.0
2025,7,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),25,325.0
2025,7,1130,Sardines w/ Stuffed Olives | Coimbra,Sardines w/ Stuffed Olives (Cities),24,312.0
2025,7,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),19,247.0
2025,7,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),33,429.0
2025,7,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),21,273.0
2025,7,1134,Sardines w/ Stuffed Olives | Acores,Sardines w/ Stuffed Olives (Cities),11,143.0
2025,7,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,24,144.0
2025,7,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,238,1856.4
2025,7,1137,Tuna in Olive Oil,Other Fish & Seafood,288,2563.2
2025,7,1138,Fillets with Mustard,Other Fish & Seafood,81,939.6
2025,7,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,164,1525.2
2025,7,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,108,1047.6
2025,7,1141,Squid in Stewed Sauce,Other Fish & Seafood,71,695.8
2025,7,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,26,275.6
2025,7,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,27,275.4
2025,7,1144,Whelks in Brine,Other Fish & Seafood,52,535.6
2025,7,1145,Cod in Olive Oil,Other Fish & Seafood,496,6200.0
2025,7,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,56,688.8
2025,7,1147,Baby Cuttlefish,Other Fish & Seafood,37,525.4
2025,7,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,51,698.7
2025,7,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,234,3463.2
2025,7,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,67,1018.4
2025,7,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,306,4681.8
2025,7,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,620,9796.0
2025,7,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,315,5670.0
2025,7,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,86,1548.0
2025,7,1155,Smoked Sole in Olive Oil,Other Fish & Seafood,9,222.3
2025,7,1156,Eels in Escabeche,Other Fish & Seafood,14,392.0
2025,7,1157,Smoked Eel Fillets in Olive Oil,Other Fish & Seafood,16,550.4
2025,7,1158,King Crab,Other Fish & Seafood,5,421.5
2025,7,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,32,1484.8
2025,7,1160,Mackerel Roe,Other Fish & Seafood,11,292.6
2025,7,1161,Sardine Roe,Other Fish & Seafood,1,47.6
2025,7,1162,Mackerel Pate,Pates,46,381.8
2025,7,1163,Sardine Pate,Pates,95,836.0
2025,7,1164,Sardine Pate with Mustard,Pates,29,272.6
2025,7,1165,Sardine Pate with Lemon,Pates,50,480.0
2025,7,1166,Cod Pate,Pates,91,891.8
2025,7,1167,Eel Escabeche Pate,Pates,34,367.2
2025,7,1168,Oat Balls with Vegetables,Vegetarian,21,184.8
2025,7,1169,Chickpea & Carrot Fritters,Vegetarian,37,358.9
2025,7,1170,Portobello Mushroom,Vegetarian,27,329.4
2025,7,1171,Sardine Summer Tote Bag,Packaging & Accessories,859,429.5
2025,7,1172,TNT Bag,Packaging & Accessories,30,60.0
2025,7,1173,COMUR Net Bag,Packaging & Accessories,6,120.0
2025,7,1174,Large Bag COMUR/MFSP,Packaging & Accessories,26,13.0
2025,7,1175,Small MFSP Bag,Packaging & Accessories,32,6.4
2025,7,1176,Portuguese Sardine Box 8un,Packaging & Accessories,224,0.0
2025,7,1177,Pates Box,Packaging & Accessories,21,0.0
2025,7,1178,Anchovies Box,Packaging & Accessories,13,0.0
2025,7,1179,Comur Survival Kit Box,Packaging & Accessories,7,0.0
2025,7,1180,Lingote Box,Packaging & Accessories,11,0.0
2025,7,1181,Crazy for Sardines Box,Packaging & Accessories,79,0.0
2025,8,1000,Timeless Sardines 1916,Timeless Sardines,9,81.0
2025,8,1001,Timeless Sardines 1917,Timeless Sardines,13,117.0
2025,8,1002,Timeless Sardines 1918,Timeless Sardines,9,81.0
2025,8,1003,Timeless Sardines 1919,Timeless Sardines,7,63.0
2025,8,1004,Timeless Sardines 1920,Timeless Sardines,15,135.0
2025,8,1005,Timeless Sardines 1921,Timeless Sardines,6,54.0
2025,8,1006,Timeless Sardines 1922,Timeless Sardines,10,90.0
2025,8,1007,Timeless Sardines 1923,Timeless Sardines,8,72.0
2025,8,1008,Timeless Sardines 1924,Timeless Sardines,8,72.0
2025,8,1009,Timeless Sardines 1925,Timeless Sardines,15,135.0
2025,8,1010,Timeless Sardines 1926,Timeless Sardines,9,81.0
2025,8,1011,Timeless Sardines 1927,Timeless Sardines,14,126.0
2025,8,1012,Timeless Sardines 1928,Timeless Sardines,10,90.0
2025,8,1013,Timeless Sardines 1929,Timeless Sardines,15,135.0
2025,8,1014,Timeless Sardines 1930,Timeless Sardines,10,90.0
2025,8,1015,Timeless Sardines 1931,Timeless Sardines,16,144.0
2025,8,1016,Timeless Sardines 1932,Timeless Sardines,17,153.0
2025,8,1017,Timeless Sardines 1933,Timeless Sardines,15,135.0
2025,8,1018,Timeless Sardines 1934,Timeless Sardines,17,153.0
2025,8,1019,Timeless Sardines 1935,Timeless Sardines,8,72.0
2025,8,1020,Timeless Sardines 1936,Timeless Sardines,15,135.0
2025,8,1021,Timeless Sardines 1937,Timeless Sardines,15,135.0
2025,8,1022,Timeless Sardines 1938,Timeless Sardines,15,135.0
2025,8,1023,Timeless Sardines 1939,Timeless Sardines,5,45.0
2025,8,1024,Timeless Sardines 1940,Timeless Sardines,9,81.0
2025,8,1025,Timeless Sardines 1941,Timeless Sardines,19,171.0
2025,8,1026,Timeless Sardines 1942,Timeless Sardines,12,108.0
2025,8,1027,Timeless Sardines 1943,Timeless Sardines,14,126.0
2025,8,1028,Timeless Sardines 1944,Timeless Sardines,9,81.0
2025,8,1029,Timeless Sardines 1945,Timeless Sardines,9,81.0
2025,8,1030,Timeless Sardines 1946,Timeless Sardines,10,90.0
2025,8,1031,Timeless Sardines 1947,Timeless Sardines,13,117.0
2025,8,1032,Timeless Sardines 1948,Timeless Sardines,13,117.0
2025,8,1033,Timeless Sardines 1949,Timeless Sardines,9,81.0
2025,8,1034,Timeless Sardines 1950,Timeless Sardines,41,369.0
2025,8,1035,Timeless Sardines 1951,Timeless Sardines,45,405.0
2025,8,1036,Timeless Sardines 1952,Timeless Sardines,39,351.0
2025,8,1037,Timeless Sardines 1953,Timeless Sardines,47,423.0
2025,8,1038,Timeless Sardines 1954,Timeless Sardines,57,513.0
2025,8,1039,Timeless Sardines 1955,Timeless Sardines,49,441.0
2025,8,1040,Timeless Sardines 1956,Timeless Sardines,57,513.0
2025,8,1041,Timeless Sardines 1957,Timeless Sardines,40,360.0
2025,8,1042,Timeless Sardines 1958,Timeless Sardines,45,405.0
2025,8,1043,Timeless Sardines 1959,Timeless Sardines,53,477.0
2025,8,1044,Timeless Sardines 1960,Timeless Sardines,46,414.0
2025,8,1045,Timeless Sardines 1961,Timeless Sardines,50,450.0
2025,8,1046,Timeless Sardines 1962,Timeless Sardines,39,351.0
2025,8,1047,Timeless Sardines 1963,Timeless Sardines,43,387.0
2025,8,1048,Timeless Sardines 1964,Timeless Sardines,43,387.0
2025,8,1049,Timeless Sardines 1965,Timeless Sardines,57,513.0
2025,8,1050,Timeless Sardines 1966,Timeless Sardines,51,459.0
2025,8,1051,Timeless Sardines 1967,Timeless Sardines,44,396.0
2025,8,1052,Timeless Sardines 1968,Timeless Sardines,47,423.0
2025,8,1053,Timeless Sardines 1969,Timeless Sardines,40,360.0
2025,8,1054,Timeless Sardines 1970,Timeless Sardines,57,513.0
2025,8,1055,Timeless Sardines 1971,Timeless Sardines,57,513.0
2025,8,1056,Timeless Sardines 1972,Timeless Sardines,47,423.0
2025,8,1057,Timeless Sardines 1973,Timeless Sardines,42,378.0
2025,8,1058,Timeless Sardines 1974,Timeless Sardines,56,504.0
2025,8,1059,Timeless Sardines 1975,Timeless Sardines,47,423.0
2025,8,1060,Timeless Sardines 1976,Timeless Sardines,50,450.0
2025,8,1061,Timeless Sardines 1977,Timeless Sardines,49,441.0
2025,8,1062,Timeless Sardines 1978,Timeless Sardines,60,540.0
2025,8,1063,Timeless Sardines 1979,Timeless Sardines,59,531.0
2025,8,1064,Timeless Sardines 1980,Timeless Sardines,39,351.0
2025,8,1065,Timeless Sardines 1981,Timeless Sardines,55,495.0
2025,8,1066,Timeless Sardines 1982,Timeless Sardines,51,459.0
2025,8,1067,Timeless Sardines 1983,Timeless Sardines,56,504.0
2025,8,1068,Timeless Sardines 1984,Timeless Sardines,46,414.0
2025,8,1069,Timeless Sardines 1985,Timeless Sardines,49,441.0
2025,8,1070,Timeless Sardines 1986,Timeless Sardines,50,450.0
2025,8,1071,Timeless Sardines 1987,Timeless Sardines,51,459.0
2025,8,1072,Timeless Sardines 1988,Timeless Sardines,53,477.0
2025,8,1073,Timeless Sardines 1989,Timeless Sardines,49,441.0
2025,8,1074,Timeless Sardines 1990,Timeless Sardines,39,351.0
2025,8,1075,Timeless Sardines 1991,Timeless Sardines,35,315.0
2025,8,1076,Timeless Sardines 1992,Timeless Sardines,42,378.0
2025,8,1077,Timeless Sardines 1993,Timeless Sardines,51,459.0
2025,8,1078,Timeless Sardines 1994,Timeless Sardines,47,423.0
2025,8,1079,Timeless Sardines 1995,Timeless Sardines,45,405.0
2025,8,1080,Timeless Sardines 1996,Timeless Sardines,48,432.0
2025,8,1081,Timeless Sardines 1997,Timeless Sardines,62,558.0
2025,8,1082,Timeless Sardines 1998,Timeless Sardines,49,441.0
2025,8,1083,Timeless Sardines 1999,Timeless Sardines,37,333.0
2025,8,1084,Timeless Sardines 2000,Timeless Sardines,54,486.0
2025,8,1085,Timeless Sardines 2001,Timeless Sardines,47,423.0
2025,8,1086,Timeless Sardines 2002,Timeless Sardines,60,540.0
2025,8,1087,Timeless Sardines 2003,Timeless Sardines,53,477.0
2025,8,1088,Timeless Sardines 2004,Timeless Sardines,46,414.0
2025,8,1089,Timeless Sardines 2005,Timeless Sardines,54,486.0
2025,8,1090,Timeless Sardines 2006,Timeless Sardines,11,99.0
2025,8,1091,Timeless Sardines 2007,Timeless Sardines,14,126.0
2025,8,1092,Timeless Sardines 2008,Timeless Sardines,11,99.0
2025,8,1093,Timeless Sardines 2009,Timeless Sardines,11,99.0
2025,8,1094,Timeless Sardines 2010,Timeless Sardines,10,90.0
2025,8,1095,Timeless Sardines 2011,Timeless Sardines,14,126.0
2025,8,1096,Timeless Sardines 2012,Timeless Sardines,14,126.0
2025,8,1097,Timeless Sardines 2013,Timeless Sardines,12,108.0
2025,8,1098,Timeless Sardines 2014,Timeless Sardines,7,63.0
2025,8,1099,Timeless Sardines 2015,Timeless Sardines,14,126.0
2025,8,1100,Timeless Sardines 2016,Timeless Sardines,14,126.0
2025,8,1101,Timeless Sardines 2017,Timeless Sardines,11,99.0
2025,8,1102,Timeless Sardines 2018,Timeless Sardines,7,63.0
2025,8,1103,Timeless Sardines 2019,Timeless Sardines,13,117.0
2025,8,1104,Timeless Sardines 2020,Timeless Sardines,60,540.0
2025,8,1105,Timeless Sardines 2021,Timeless Sardines,70,630.0
2025,8,1106,Timeless Sardines 2022,Timeless Sardines,59,531.0
2025,8,1107,Timeless Sardines 2023,Timeless Sardines,61,549.0
2025,8,1108,Timeless Sardines 2024,Timeless Sardines,64,576.0
2025,8,1109,Timeless Sardines 2025,Timeless Sardines,73,657.0
2025,8,1110,Timeless Sardines 2026,Timeless Sardines,63,567.0
2025,8,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,1433,21495.0
2025,8,1112,Small Sardines (Petinga),Sardines,37,292.3
2025,8,1113,Sardines with Peppers,Sardines,452,4429.6
2025,8,1114,Spicy Smoked Sardines,Sardines,463,4537.4
2025,8,1115,Sardines with Lemon,Sardines,284,2783.2
2025,8,1116,Sardines in Tomato Sauce,Sardines,262,2567.6
2025,8,1117,Sardines with Mustard,Sardines,214,2439.6
2025,8,1118,Sardines with Ketchup,Sardines,28,280.0
2025,8,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,27,345.6
2025,8,1120,Millesime,Sardines,8,346.4
2025,8,1121,Lingote (Ingot),Sardines,53,1166.0
2025,8,1122,Sardines in Brine,Sardines,64,448.0
2025,8,1123,Anchovies,Sardines,148,1420.8
2025,8,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),385,5005.0
2025,8,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),65,845.0
2025,8,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),60,780.0
2025,8,1127,Sardines w/ Stuffed Olives | Cascais,Sardines w/ Stuffed Olives (Cities),23,299.0
2025,8,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),32,416.0
2025,8,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),22,286.0
2025,8,1130,Sardines w/ Stuffed Olives | Coimbra,Sardines w/ Stuffed Olives (Cities),23,299.0
2025,8,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),22,286.0
2025,8,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),20,260.0
2025,8,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),17,221.0
2025,8,1134,Sardines w/ Stuffed Olives | Acores,Sardines w/ Stuffed Olives (Cities),16,208.0
2025,8,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,31,186.0
2025,8,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,231,1801.8
2025,8,1137,Tuna in Olive Oil,Other Fish & Seafood,322,2865.8
2025,8,1138,Fillets with Mustard,Other Fish & Seafood,79,916.4
2025,8,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,163,1515.9
2025,8,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,106,1028.2
2025,8,1141,Squid in Stewed Sauce,Other Fish & Seafood,66,646.8
2025,8,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,31,328.6
2025,8,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,33,336.6
2025,8,1144,Whelks in Brine,Other Fish & Seafood,50,515.0
2025,8,1145,Cod in Olive Oil,Other Fish & Seafood,482,6025.0
2025,8,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,48,590.4
2025,8,1147,Baby Cuttlefish,Other Fish & Seafood,27,383.4
2025,8,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,45,616.5
2025,8,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,241,3566.8
2025,8,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,73,1109.6
2025,8,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,294,4498.2
2025,8,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,672,10617.6
2025,8,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,338,6084.0
2025,8,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,68,1224.0
2025,8,1155,Smoked Sole in Olive Oil,Other Fish & Seafood,12,296.4
2025,8,1156,Eels in Escabeche,Other Fish & Seafood,22,616.0
2025,8,1157,Smoked Eel Fillets in Olive Oil,Other Fish & Seafood,16,550.4
2025,8,1158,King Crab,Other Fish & Seafood,7,590.1
2025,8,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,34,1577.6
2025,8,1160,Mackerel Roe,Other Fish & Seafood,12,319.20000000000005
2025,8,1161,Sardine Roe,Other Fish & Seafood,4,190.4
2025,8,1162,Mackerel Pate,Pates,39,323.7
2025,8,1163,Sardine Pate,Pates,88,774.4
2025,8,1164,Sardine Pate with Mustard,Pates,31,291.40000000000003
2025,8,1165,Sardine Pate with Lemon,Pates,36,345.6
2025,8,1166,Cod Pate,Pates,87,852.6
2025,8,1167,Eel Escabeche Pate,Pates,23,248.4
2025,8,1168,Oat Balls with Vegetables,Vegetarian,16,140.8
2025,8,1169,Chickpea & Carrot Fritters,Vegetarian,34,329.79999999999995
2025,8,1170,Portobello Mushroom,Vegetarian,25,305.0
2025,8,1171,Sardine Summer Tote Bag,Packaging & Accessories,875,437.5
2025,8,1172,TNT Bag,Packaging & Accessories,40,80.0
2025,8,1173,COMUR Net Bag,Packaging & Accessories,5,100.0
2025,8,1174,Large Bag COMUR/MFSP,Packaging & Accessories,20,10.0
2025,8,1175,Small MFSP Bag,Packaging & Accessories,41,8.2
2025,8,1176,Portuguese Sardine Box 8un,Packaging & Accessories,239,0.0
2025,8,1177,Pates Box,Packaging & Accessories,21,0.0
2025,8,1178,Anchovies Box,Packaging & Accessories,6,0.0
2025,8,1179,Comur Survival Kit Box,Packaging & Accessories,19,0.0
2025,8,1180,Lingote Box,Packaging & Accessories,11,0.0
2025,8,1181,Crazy for Sardines Box,Packaging & Accessories,76,0.0
2025,9,1000,Timeless Sardines 1916,Timeless Sardines,6,54.0
2025,9,1001,Timeless Sardines 1917,Timeless Sardines,6,54.0
2025,9,1002,Timeless Sardines 1918,Timeless Sardines,10,90.0
2025,9,1003,Timeless Sardines 1919,Timeless Sardines,13,117.0
2025,9,1004,Timeless Sardines 1920,Timeless Sardines,5,45.0
2025,9,1005,Timeless Sardines 1921,Timeless Sardines,10,90.0
2025,9,1006,Timeless Sardines 1922,Timeless Sardines,8,72.0
2025,9,1007,Timeless Sardines 1923,Timeless Sardines,9,81.0
2025,9,1008,Timeless Sardines 1924,Timeless Sardines,6,54.0
2025,9,1009,Timeless Sardines 1925,Timeless Sardines,3,27.0
2025,9,1010,Timeless Sardines 1926,Timeless Sardines,8,72.0
2025,9,1011,Timeless Sardines 1927,Timeless Sardines,5,45.0
2025,9,1012,Timeless Sardines 1928,Timeless Sardines,11,99.0
2025,9,1013,Timeless Sardines 1929,Timeless Sardines,9,81.0
2025,9,1014,Timeless Sardines 1930,Timeless Sardines,11,99.0
2025,9,1015,Timeless Sardines 1931,Timeless Sardines,7,63.0
2025,9,1016,Timeless Sardines 1932,Timeless Sardines,6,54.0
2025,9,1017,Timeless Sardines 1933,Timeless Sardines,7,63.0
2025,9,1018,Timeless Sardines 1934,Timeless Sardines,7,63.0
2025,9,1019,Timeless Sardines 1935,Timeless Sardines,10,90.0
2025,9,1020,Timeless Sardines 1936,Timeless Sardines,10,90.0
2025,9,1021,Timeless Sardines 1937,Timeless Sardines,6,54.0
2025,9,1022,Timeless Sardines 1938,Timeless Sardines,6,54.0
2025,9,1023,Timeless Sardines 1939,Timeless Sardines,12,108.0
2025,9,1024,Timeless Sardines 1940,Timeless Sardines,12,108.0
2025,9,1025,Timeless Sardines 1941,Timeless Sardines,7,63.0
2025,9,1026,Timeless Sardines 1942,Timeless Sardines,5,45.0
2025,9,1027,Timeless Sardines 1943,Timeless Sardines,9,81.0
2025,9,1028,Timeless Sardines 1944,Timeless Sardines,10,90.0
2025,9,1029,Timeless Sardines 1945,Timeless Sardines,3,27.0
2025,9,1030,Timeless Sardines 1946,Timeless Sardines,7,63.0
2025,9,1031,Timeless Sardines 1947,Timeless Sardines,7,63.0
2025,9,1032,Timeless Sardines 1948,Timeless Sardines,8,72.0
2025,9,1033,Timeless Sardines 1949,Timeless Sardines,9,81.0
2025,9,1034,Timeless Sardines 1950,Timeless Sardines,37,333.0
2025,9,1035,Timeless Sardines 1951,Timeless Sardines,32,288.0
2025,9,1036,Timeless Sardines 1952,Timeless Sardines,32,288.0
2025,9,1037,Timeless Sardines 1953,Timeless Sardines,36,324.0
2025,9,1038,Timeless Sardines 1954,Timeless Sardines,37,333.0
2025,9,1039,Timeless Sardines 1955,Timeless Sardines,48,432.0
2025,9,1040,Timeless Sardines 1956,Timeless Sardines,33,297.0
2025,9,1041,Timeless Sardines 1957,Timeless Sardines,22,198.0
2025,9,1042,Timeless Sardines 1958,Timeless Sardines,25,225.0
2025,9,1043,Timeless Sardines 1959,Timeless Sardines,36,324.0
2025,9,1044,Timeless Sardines 1960,Timeless Sardines,40,360.0
2025,9,1045,Timeless Sardines 1961,Timeless Sardines,27,243.0
2025,9,1046,Timeless Sardines 1962,Timeless Sardines,41,369.0
2025,9,1047,Timeless Sardines 1963,Timeless Sardines,31,279.0
2025,9,1048,Timeless Sardines 1964,Timeless Sardines,45,405.0
2025,9,1049,Timeless Sardines 1965,Timeless Sardines,33,297.0
2025,9,1050,Timeless Sardines 1966,Timeless Sardines,45,405.0
2025,9,1051,Timeless Sardines 1967,Timeless Sardines,33,297.0
2025,9,1052,Timeless Sardines 1968,Timeless Sardines,38,342.0
2025,9,1053,Timeless Sardines 1969,Timeless Sardines,36,324.0
2025,9,1054,Timeless Sardines 1970,Timeless Sardines,50,450.0
2025,9,1055,Timeless Sardines 1971,Timeless Sardines,28,252.0
2025,9,1056,Timeless Sardines 1972,Timeless Sardines,46,414.0
2025,9,1057,Timeless Sardines 1973,Timeless Sardines,30,270.0
2025,9,1058,Timeless Sardines 1974,Timeless Sardines,35,315.0
2025,9,1059,Timeless Sardines 1975,Timeless Sardines,31,279.0
2025,9,1060,Timeless Sardines 1976,Timeless Sardines,49,441.0
2025,9,1061,Timeless Sardines 1977,Timeless Sardines,48,432.0
2025,9,1062,Timeless Sardines 1978,Timeless Sardines,38,342.0
2025,9,1063,Timeless Sardines 1979,Timeless Sardines,36,324.0
2025,9,1064,Timeless Sardines 1980,Timeless Sardines,33,297.0
2025,9,1065,Timeless Sardines 1981,Timeless Sardines,33,297.0
2025,9,1066,Timeless Sardines 1982,Timeless Sardines,26,234.0
2025,9,1067,Timeless Sardines 1983,Timeless Sardines,33,297.0
2025,9,1068,Timeless Sardines 1984,Timeless Sardines,31,279.0
2025,9,1069,Timeless Sardines 1985,Timeless Sardines,36,324.0
2025,9,1070,Timeless Sardines 1986,Timeless Sardines,30,270.0
2025,9,1071,Timeless Sardines 1987,Timeless Sardines,27,243.0
2025,9,1072,Timeless Sardines 1988,Timeless Sardines,33,297.0
2025,9,1073,Timeless Sardines 1989,Timeless Sardines,30,270.0
2025,9,1074,Timeless Sardines 1990,Timeless Sardines,30,270.0
2025,9,1075,Timeless Sardines 1991,Timeless Sardines,44,396.0
2025,9,1076,Timeless Sardines 1992,Timeless Sardines,28,252.0
2025,9,1077,Timeless Sardines 1993,Timeless Sardines,33,297.0
2025,9,1078,Timeless Sardines 1994,Timeless Sardines,35,315.0
2025,9,1079,Timeless Sardines 1995,Timeless Sardines,32,288.0
2025,9,1080,Timeless Sardines 1996,Timeless Sardines,37,333.0
2025,9,1081,Timeless Sardines 1997,Timeless Sardines,33,297.0
2025,9,1082,Timeless Sardines 1998,Timeless Sardines,23,207.0
2025,9,1083,Timeless Sardines 1999,Timeless Sardines,24,216.0
